f1,f2,pair,ls,T_src,T_steam,COP,eta_Lorenz,V_envelope,full_load_hours [h/a],c_P [EUR/GJ],Z_sum [EUR/h]
R290,R600a,R290/R600a,0.3,50.0,120.0,2.073,0.394,V_OUT,5500,126.67,31.121
R290,R600a,R290/R600a,0.3,50.0,120.0,2.073,0.394,V_OUT,6000,124.098,28.528
R290,R600a,R290/R600a,0.3,50.0,120.0,2.073,0.394,V_OUT,6500,121.921,26.333
R290,R600a,R290/R600a,0.3,50.0,120.0,2.073,0.394,V_OUT,7000,120.055,24.453
R290,R600a,R290/R600a,0.3,50.0,120.0,2.073,0.394,V_OUT,7500,118.439,22.822
R290,R600a,R290/R600a,0.3,60.0,120.0,2.283,0.378,V_OUT,5000,119.654,32.933
R290,R600a,R290/R600a,0.3,60.0,120.0,2.283,0.378,V_OUT,5500,116.685,29.939
R290,R600a,R290/R600a,0.3,60.0,120.0,2.283,0.378,V_OUT,6000,114.21,27.444
R290,R600a,R290/R600a,0.3,60.0,120.0,2.283,0.378,V_OUT,6500,112.117,25.333
R290,R600a,R290/R600a,0.3,60.0,120.0,2.283,0.378,V_OUT,7000,110.322,23.523
R290,R600a,R290/R600a,0.3,60.0,120.0,2.283,0.378,V_OUT,7500,108.766,21.955
R290,R600a,R290/R600a,0.4,20.0,120.0,1.655,0.437,V_OUT,5000,158.118,38.394
R290,R600a,R290/R600a,0.4,20.0,120.0,1.655,0.437,V_OUT,5500,154.656,34.904
R290,R600a,R290/R600a,0.4,20.0,120.0,1.655,0.437,V_OUT,6000,151.771,31.995
R290,R600a,R290/R600a,0.4,20.0,120.0,1.655,0.437,V_OUT,6500,149.33,29.534
R290,R600a,R290/R600a,0.4,20.0,120.0,1.655,0.437,V_OUT,7000,147.237,27.425
R290,R600a,R290/R600a,0.4,20.0,120.0,1.655,0.437,V_OUT,7500,145.424,25.596
R290,R600a,R290/R600a,0.4,30.0,120.0,1.784,0.427,V_OUT,5000,147.33,36.313
R290,R600a,R290/R600a,0.4,30.0,120.0,1.784,0.427,V_OUT,5500,144.056,33.012
R290,R600a,R290/R600a,0.4,30.0,120.0,1.784,0.427,V_OUT,6000,141.327,30.261
R290,R600a,R290/R600a,0.4,30.0,120.0,1.784,0.427,V_OUT,6500,139.018,27.933
R290,R600a,R290/R600a,0.4,30.0,120.0,1.784,0.427,V_OUT,7000,137.039,25.938
R290,R600a,R290/R600a,0.4,30.0,120.0,1.784,0.427,V_OUT,7500,135.324,24.209
R290,R600a,R290/R600a,0.4,40.0,120.0,1.93,0.415,V_OUT,5000,137.299,34.678
R290,R600a,R290/R600a,0.4,40.0,120.0,1.93,0.415,V_OUT,5500,134.172,31.526
R290,R600a,R290/R600a,0.4,40.0,120.0,1.93,0.415,V_OUT,6000,131.566,28.899
R290,R600a,R290/R600a,0.4,40.0,120.0,1.93,0.415,V_OUT,6500,129.361,26.676
R290,R600a,R290/R600a,0.4,40.0,120.0,1.93,0.415,V_OUT,7000,127.471,24.77
R290,R600a,R290/R600a,0.4,40.0,120.0,1.93,0.415,V_OUT,7500,125.834,23.119
R290,R600a,R290/R600a,0.4,50.0,120.0,2.092,0.398,V_OUT,5000,128.101,33.44
R290,R600a,R290/R600a,0.4,50.0,120.0,2.092,0.398,V_OUT,5500,125.086,30.4
R290,R600a,R290/R600a,0.4,50.0,120.0,2.092,0.398,V_OUT,6000,122.573,27.866
R290,R600a,R290/R600a,0.4,50.0,120.0,2.092,0.398,V_OUT,6500,120.447,25.723
R290,R600a,R290/R600a,0.4,50.0,120.0,2.092,0.398,V_OUT,7000,118.625,23.885
R290,R600a,R290/R600a,0.4,50.0,120.0,2.092,0.398,V_OUT,7500,117.045,22.293
R290,R600a,R290/R600a,0.5,20.0,120.0,1.682,0.444,V_OUT,5000,155.09,37.302
R290,R600a,R290/R600a,0.5,20.0,120.0,1.682,0.444,V_OUT,5500,151.726,33.911
R290,R600a,R290/R600a,0.5,20.0,120.0,1.682,0.444,V_OUT,6000,148.923,31.085
R290,R600a,R290/R600a,0.5,20.0,120.0,1.682,0.444,V_OUT,6500,146.552,28.694
R290,R600a,R290/R600a,0.5,20.0,120.0,1.682,0.444,V_OUT,7000,144.519,26.644
R290,R600a,R290/R600a,0.5,20.0,120.0,1.682,0.444,V_OUT,7500,142.757,24.868
R290,R600a,R290/R600a,0.5,30.0,120.0,1.793,0.429,V_OUT,5000,146.015,35.541
R290,R600a,R290/R600a,0.5,30.0,120.0,1.793,0.429,V_OUT,5500,142.81,32.31
R290,R600a,R290/R600a,0.5,30.0,120.0,1.793,0.429,V_OUT,6000,140.14,29.617
